,0.0,9.0,18.0,27.0,36.0,45.0,54.0,63.0,72.0,81.0,90.0,99.0,108.0,117.0,126.0,135.0,144.0,153.0,162.0,171.0,180.0
0.0,0.00104598573,0.00102527952,0.000975887233,0.000788575388,0.000493686239,0.000257439911,0.000109037792,5.48589014e-05,0.00012311415,0.000327151938,0.000575147744,0.000862265006,0.0011263804,0.00129026489,0.00128947827,0.00117703667,0.000930616283,0.000643708394,0.000375196716,0.000174120432,5.53145837e-05
15.0,0.00142105366,0.00131254352,0.0011561336,0.000878567807,0.00051666185,0.000269529613,0.000133806941,0.000106319414,0.000197253088,0.000398878881,0.000615708414,0.000818381028,0.000979917124,0.000986488536,0.000902956526,0.000716665236,0.000460504962,0.000237316577,9.21487881e-05,4.53393586e-05,0.000108773289
30.0,0.00171277311,0.00157831504,0.00133822928,0.00103869091,0.000715540024,0.000509125413,0.000427899417,0.000436744245,0.000531158992,0.000668908295,0.000784911856,0.000868257543,0.000866425806,0.000756205292,0.000573865487,0.00035837054,0.000174983958,7.6516837e-05,9.05643828e-05,0.000206228768,0.000440931151
45.0,0.00187553838,0.00168839784,0.00147766771,0.00122211815,0.00100789103,0.000922661216,0.000904369634,0.00094644801,0.00101110956,0.00106860115,0.00105664227,0.000986511586,0.000831569778,0.000617069192,0.000390714413,0.000222322211,0.000148737294,0.00020123065,0.000372239709,0.000615028082,0.00094602938
60.0,0.00184985274,0.00166480837,0.00152196281,0.00139064982,0.00133796735,0.00137466157,0.00144202192,0.00149391789,0.00151095469,0.00146561104,0.0013458305,0.00114972237,0.000890788389,0.000624160748,0.000425334933,0.000335290213,0.000394142437,0.000574284175,0.000845412724,0.00115197292,0.00149077293
75.0,0.00161684398,0.00152668054,0.00146063103,0.00148920016,0.0016189405,0.0017759396,0.00187449029,0.00193451135,0.00193346292,0.00180948875,0.00157569384,0.00133167685,0.00102416752,0.000774627726,0.000649177528,0.000669457833,0.00083219778,0.00109469076,0.00138829101,0.00167162297,0.00192900747
90.0,0.00126903458,0.00127008266,0.00135526597,0.00148605474,0.00180031522,0.00197068136,0.00211850693,0.00218534307,0.00210173242,0.00191380538,0.00168499048,0.00140244456,0.00119617011,0.00102432456,0.00100535259,0.00112729636,0.00135264522,0.00164384034,0.00187711115,0.00204878813,0.00220840797
105.0,0.000917165889,0.000995434937,0.00115030236,0.0014069,0.0017465842,0.00197015749,0.00210907147,0.00212060381,0.0020293924,0.0018760626,0.00166900223,0.00147714349,0.00133613264,0.00131149509,0.00138855283,0.00158355699,0.00182154542,0.00200344436,0.00212715659,0.00216647168,0.00209465576
120.0,0.000618325255,0.000769184728,0.000977012445,0.00125566719,0.00155891944,0.00173505174,0.00181840046,0.00181342033,0.00172509206,0.00160740805,0.00147740543,0.00140899699,0.00145958248,0.00154004805,0.00172509206,0.00193687028,0.00209360733,0.00218717777,0.0021394752,0.00202808203,0.0017767261
135.0,0.000456867594,0.000641981256,0.000843816437,0.00106905063,0.00125304633,0.00135395559,0.00134478195,0.00128082896,0.00126903458,0.00119407335,0.00122369081,0.00130074879,0.00147530891,0.00168787362,0.00191799889,0.00206975592,0.00213685399,0.00205901009,0.00187396607,0.00162575522,0.00129603106
150.0,0.000485861907,0.000644545711,0.000792395964,0.000899607025,0.000931846211,0.000895420089,0.000829266966,0.000756100693,0.00075068383,0.00080241845,0.000935483607,0.00114715705,0.00143022719,0.00171093841,0.00189703098,0.0019738269,0.00190017594,0.00170202681,0.00142419862,0.00110102713,0.000754190434
165.0,0.000686676474,0.000804145529,0.000848605298,0.000799513713,0.000654411153,0.000490860024,0.000372292037,0.000300617394,0.000331077143,0.000482878764,0.000698609161,0.000996089075,0.00130625314,0.00153559225,0.00166533259,0.00164986856,0.00146875612,0.00119354913,0.000866582792,0.000573551457,0.000298497762
180.0,0.00102667965,0.00105562166,0.000979550765,0.000800167851,0.000496198365,0.00026678195,0.000112109716,5.75589402e-05,0.000124863538,0.00033131268,0.000580538355,0.000874511723,0.0011149185,0.00130310771,0.00131175702,0.00119040394,0.000946317217,0.00066022051,0.000387626555,0.000182284901,5.80303349e-05
195.0,0.00142367487,0.00131437823,0.00116827572,0.000884821988,0.000511977763,0.00026207164,0.000128469706,0.000100403427,0.000191574611,0.000390557398,0.000605895359,0.000819323061,0.000974055496,0.00102003757,0.000918605074,0.000731319422,0.000474478758,0.000249694102,9.6771073e-05,4.50224761e-05,0.000102781341
210.0,0.00172142242,0.00157831504,0.00131988211,0.00103296002,0.000700467092,0.000500699272,0.000415076996,0.000418400363,0.000510643178,0.000665899017,0.000781248265,0.00086291926,0.000862945395,0.000762825948,0.000577372033,0.000363551866,0.000178150338,7.74412983e-05,8.58975764e-05,0.000198064299,0.000422090059
225.0,0.00187134487,0.00168079662,0.00145853404,0.00122316659,0.000999150798,0.000912795775,0.000886889233,0.000931584509,0.000997842406,0.00105002162,0.00104635814,0.000979027478,0.00083188375,0.00061934581,0.00039212752,0.000223395109,0.000144105536,0.000195342815,0.000358658406,0.000598725281,0.000927868648
240.0,0.00183281593,0.00168079662,0.0015363784,0.00140008528,0.00133849157,0.00133429805,0.00140663807,0.00145669945,0.00152274943,0.00143179996,0.00134058844,0.00114616356,0.000888511655,0.000621884072,0.000414946146,0.000328905211,0.000382497587,0.000561854278,0.000830523029,0.00114108692,0.00147373613
255.0,0.00163702574,0.00153532997,0.00148395821,0.00149706332,0.00159430294,0.00177122187,0.00189231324,0.00193660834,0.00192350312,0.0018105373,0.00157385925,0.00131437823,0.00101393578,0.000765625911,0.000644284068,0.00066045596,0.00081683707,0.00108097866,0.00140323071,0.00165511086,0.0019274347
270.0,0.00126457878,0.00128397439,0.00136470189,0.00148684136,0.00177698804,0.00197723415,0.00211562379,0.0021756452,0.00214393111,0.00193215243,0.00169809558,0.00142577139,0.00117179472,0.00101595081,0.000993995694,0.00111167389,0.00134163664,0.00159535138,0.00184225151,0.00204485655,0.00216830638
285.0,0.000921745319,0.000999255339,0.00116498,0.0014053277,0.00176257244,0.0019717298,0.00211614813,0.00213764049,0.00205036066,0.00184670731,0.00167083682,0.00148893788,0.00132381369,0.00130546652,0.00138960138,0.00157516962,0.00180110137,0.00203096517,0.00212663249,0.00216594734,0.00211693463
300.0,0.00062473648,0.000765233417,0.000974186347,0.00125383248,0.00157254841,0.00173924526,0.00180817838,0.00180083944,0.00172666437,0.00159613788,0.0014857928,0.00142786838,0.00145171979,0.00155184243,0.00174999156,0.00192717242,0.00208626851,0.00216909288,0.00214655185,0.00201340416,0.00177725032
315.0,0.00045349187,0.000633398071,0.000846668787,0.00106171169,0.00126379228,0.00135264522,0.00134111231,0.00130599085,0.00123836845,0.00120534375,0.0012200214,0.00131070858,0.00146692141,0.00168997014,0.00191275694,0.00212191418,0.0021394752,0.00206556241,0.00185325963,0.0016241828,0.00130808773
330.0,0.000482276868,0.000643577543,0.000794960419,0.000899580889,0.000939147198,0.000880582724,0.000811472593,0.00075118104,0.000735898851,0.000808096956,0.00093121815,0.00114715705,0.00143940072,0.00168682507,0.00189519627,0.0019725163,0.00189650676,0.00168263156,0.00143127562,0.00108294212,0.000745554862
345.0,0.000695154944,0.000795143598,0.000834160426,0.000795797736,0.000650747563,0.000484605873,0.000360176171,0.000291798729,0.000319013634,0.000476519868,0.000693323207,0.000982350786,0.00128476054,0.0015638991,0.00167869998,0.00162680366,0.00144280808,0.00116812519,0.000855409016,0.000557588879,0.000289365067
0.0,0.00102423131,0.00103576365,0.00097209285,0.000793442712,0.000494837586,0.000258408108,0.000109668203,5.58926076e-05,0.000123118647,0.00032406408,0.000576220627,0.000860354805,0.00112880999,0.00131595088,0.00128554669,0.00117493991,0.000940534053,0.000640149461,0.000373312592,0.000174800807,5.46103656e-05
